frame,xmin,ymin,xmax,ymax,width,height,class_id,class_name
44,479.3002624511719,1362.917236328125,655.9166259765625,1679.0452880859375,176.61636352539062,316.1280517578125,0.0,person
44,479.5865783691406,1479.716796875,642.3380126953125,1759.9425048828125,162.75143432617188,280.2257080078125,1.0,bicycle
44,1202.6326904296875,661.1690063476562,1296.2508544921875,900.0612182617188,93.6181640625,238.8922119140625,9.0,traffic light
45,418.7279968261719,1358.6202392578125,606.6292724609375,1686.7847900390625,187.90127563476562,328.16455078125,0.0,person
45,417.57550048828125,1483.877197265625,592.724853515625,1772.5089111328125,175.14935302734375,288.6317138671875,1.0,bicycle
45,1173.6075439453125,653.1068115234375,1273.714599609375,870.9651489257812,100.1070556640625,217.85833740234375,9.0,traffic light
45,744.1371459960938,927.598388671875,813.9398803710938,1014.8177490234375,69.802734375,87.2193603515625,9.0,traffic light
45,1908.393310546875,1233.239990234375,1952.3404541015625,1272.4718017578125,43.9471435546875,39.2318115234375,9.0,traffic light
46,358.6939697265625,1343.8192138671875,556.1539916992188,1684.454345703125,197.46002197265625,340.6351318359375,0.0,person
46,357.2906188964844,1473.636474609375,543.035888671875,1784.0654296875,185.74526977539062,310.428955078125,1.0,bicycle
46,1145.0303955078125,617.21728515625,1251.82666015625,844.9208374023438,106.7962646484375,227.70355224609375,9.0,traffic light
46,1908.539794921875,1233.4566650390625,1979.80224609375,1276.8944091796875,71.262451171875,43.437744140625,9.0,traffic light
47,281.02642822265625,1329.747802734375,499.32513427734375,1691.422119140625,218.2987060546875,361.67431640625,0.0,person
47,1107.7158203125,580.431640625,1227.622802734375,822.4740600585938,119.906982421875,242.04241943359375,9.0,traffic light
47,282.8752136230469,1482.1263427734375,486.378662109375,1801.0521240234375,203.50344848632812,318.92578125,1.0,bicycle
47,1908.306884765625,1229.7352294921875,1971.626953125,1279.8028564453125,63.320068359375,50.067626953125,9.0,traffic light
47,702.4411010742188,887.1340942382812,791.7548828125,994.8953247070312,89.31378173828125,107.76123046875,9.0,traffic light
48,204.4373016357422,1320.147705078125,437.5244140625,1685.0084228515625,233.0871124267578,364.8607177734375,0.0,person
48,199.4293670654297,1486.9735107421875,406.35406494140625,1820.0870361328125,206.92469787597656,333.113525390625,1.0,bicycle
48,700.4000244140625,907.512451171875,766.6488647460938,992.7564697265625,66.24884033203125,85.2440185546875,9.0,traffic light
48,1075.2811279296875,541.0420532226562,1199.8916015625,794.3736572265625,124.6104736328125,253.33160400390625,9.0,traffic light
48,1908.0274658203125,1229.4122314453125,1962.8031005859375,1274.0594482421875,54.775634765625,44.647216796875,9.0,traffic light
49,112.07611083984375,1302.1710205078125,370.7132263183594,1682.9725341796875,258.6371154785156,380.801513671875,0.0,person
49,105.99417114257812,1477.0712890625,331.45770263671875,1843.883544921875,225.46353149414062,366.812255859375,1.0,bicycle
49,1041.336181640625,503.77752685546875,1169.1214599609375,763.6021728515625,127.7852783203125,259.82464599609375,9.0,traffic light
49,1907.82177734375,1226.0435791015625,1974.1162109375,1271.749267578125,66.29443359375,45.7056884765625,9.0,traffic light
50,16.645843505859375,1296.01806640625,282.69952392578125,1696.9351806640625,266.0536804199219,400.9171142578125,0.0,person
50,1.540557861328125,1483.9427490234375,237.68450927734375,1813.6153564453125,236.14395141601562,329.672607421875,1.0,bicycle
50,1011.1947021484375,453.6884765625,1141.298095703125,726.7095336914062,130.1033935546875,273.02105712890625,9.0,traffic light
50,659.7283325195312,887.9213256835938,738.5078125,979.10546875,78.77947998046875,91.18414306640625,9.0,traffic light
50,1906.0931396484375,1225.4146728515625,1974.7188720703125,1272.925048828125,68.625732421875,47.5103759765625,9.0,traffic light
51,0.19924163818359375,1273.9061279296875,210.23634338378906,1737.6683349609375,210.037109375,463.76220703125,0.0,person
51,977.3297119140625,401.78021240234375,1105.194091796875,679.8027954101562,127.8643798828125,278.0225830078125,9.0,traffic light
51,0.13639068603515625,1437.6600341796875,163.1689910888672,1823.5496826171875,163.0325927734375,385.8896484375,1.0,bicycle
51,0.0,1437.1025390625,166.65220642089844,1824.869384765625,166.65220642089844,387.766845703125,3.0,motorcycle
51,867.362060546875,897.7963256835938,926.2383422851562,1019.675537109375,58.87628173828125,121.87921142578125,9.0,traffic light
51,640.5382690429688,877.0380249023438,715.1112670898438,968.8467407226562,74.572998046875,91.8087158203125,9.0,traffic light
51,1908.9693603515625,1223.88037109375,1954.0015869140625,1264.34521484375,45.0322265625,40.46484375,9.0,traffic light
52,927.695068359375,347.65045166015625,1066.2623291015625,644.7997436523438,138.5672607421875,297.1492919921875,9.0,traffic light
52,0.10693931579589844,1257.953369140625,91.99673461914062,1689.5296630859375,91.8897933959961,431.5762939453125,0.0,person
52,797.9498901367188,864.8994750976562,867.89453125,985.0977783203125,69.94464111328125,120.19830322265625,9.0,traffic light
52,0.2823143005371094,1466.7744140625,81.1715316772461,1831.7369384765625,80.88922119140625,364.9625244140625,1.0,bicycle
52,0.13324928283691406,1565.108642578125,73.20292663574219,1828.4036865234375,73.0696792602539,263.2950439453125,1.0,bicycle
52,1908.193359375,1222.1669921875,1972.445068359375,1274.60986328125,64.251708984375,52.44287109375,9.0,traffic light
52,1965.0897216796875,1226.112548828125,1995.4984130859375,1280.233154296875,30.40869140625,54.12060546875,9.0,traffic light
53,871.6085815429688,289.9302978515625,1029.22119140625,604.2361450195312,157.61260986328125,314.30584716796875,9.0,traffic light
53,3469.560302734375,1352.479736328125,3500.692626953125,1422.0333251953125,31.13232421875,69.5535888671875,9.0,traffic light
53,1105.5460205078125,1202.476318359375,1143.37060546875,1311.99609375,37.8245849609375,109.519775390625,9.0,traffic light
53,1963.7332763671875,1224.42822265625,1996.9771728515625,1279.5396728515625,33.243896484375,55.1114501953125,9.0,traffic light
53,727.572021484375,819.8558349609375,805.1622314453125,954.365478515625,77.5902099609375,134.5096435546875,9.0,traffic light
54,817.7077026367188,215.43763732910156,986.045166015625,547.9486083984375,168.33746337890625,332.510986328125,9.0,traffic light
54,1095.2142333984375,1197.665283203125,1137.9979248046875,1308.7833251953125,42.78369140625,111.1180419921875,9.0,traffic light
54,647.5078125,774.2515869140625,736.5792846679688,916.3330078125,89.07147216796875,142.0814208984375,9.0,traffic light
54,1903.291259765625,1219.0738525390625,1993.3040771484375,1271.265869140625,90.0128173828125,52.1920166015625,9.0,traffic light
54,1965.4947509765625,1224.1981201171875,1997.9644775390625,1273.5025634765625,32.4697265625,49.304443359375,9.0,traffic light
55,755.0723876953125,139.611328125,937.1438598632812,495.5164489746094,182.07147216796875,355.9051208496094,9.0,traffic light
55,1967.6495361328125,1221.5606689453125,1998.2091064453125,1272.701416015625,30.5595703125,51.1407470703125,9.0,traffic light
55,555.399169921875,714.11572265625,658.590087890625,936.5614013671875,103.19091796875,222.4456787109375,9.0,traffic light
55,0.0,1063.17822265625,50.01272964477539,1239.922607421875,50.01272964477539,176.744384765625,9.0,traffic light
55,1901.98388671875,1218.3021240234375,1982.64404296875,1267.6966552734375,80.66015625,49.39453125,9.0,traffic light
56,685.616455078125,59.7864990234375,883.6871337890625,429.5045471191406,198.0706787109375,369.7180480957031,9.0,traffic light
56,540.2633666992188,820.8516235351562,634.1585693359375,928.0831298828125,93.89520263671875,107.23150634765625,9.0,traffic light
56,1969.8306884765625,1218.5284423828125,1999.0169677734375,1273.25830078125,29.186279296875,54.7298583984375,9.0,traffic light
56,442.8203430175781,644.5514526367188,567.8405151367188,829.6015014648438,125.02017211914062,185.050048828125,9.0,traffic light
57,606.7713012695312,1.55126953125,823.8959350585938,359.6531982421875,217.1246337890625,358.1019287109375,9.0,traffic light
57,368.1917724609375,766.44091796875,607.5921020507812,863.6957397460938,239.40032958984375,97.25482177734375,9.0,traffic light
57,1970.6982421875,1220.0225830078125,2000.8505859375,1272.727294921875,30.15234375,52.7047119140625,9.0,traffic light
58,517.5797119140625,0.9344444274902344,761.0219116210938,281.89337158203125,243.44219970703125,280.95892333984375,9.0,traffic light
58,176.51673889160156,436.0308837890625,341.14886474609375,696.7330322265625,164.6321258544922,260.7021484375,9.0,traffic light
58,348.6626892089844,742.4375610351562,593.216064453125,851.349609375,244.55337524414062,108.91204833984375,9.0,traffic light
58,1968.8017578125,1214.92431640625,2001.222412109375,1268.02880859375,32.420654296875,53.1044921875,9.0,traffic light
58,1899.809326171875,1213.8472900390625,2001.431396484375,1268.1600341796875,101.6220703125,54.312744140625,9.0,traffic light
59,414.1218566894531,1.7271652221679688,647.63330078125,196.46646118164062,233.51144409179688,194.73928833007812,9.0,traffic light
59,327.54852294921875,734.11962890625,569.9908447265625,843.1732177734375,242.44232177734375,109.0535888671875,9.0,traffic light
59,1970.678466796875,1210.8116455078125,2001.9466552734375,1264.9698486328125,31.2681884765625,54.158203125,9.0,traffic light
59,296.14801025390625,787.2196655273438,378.82781982421875,867.9241333007812,82.6798095703125,80.7044677734375,9.0,traffic light
59,478.2854919433594,801.7786254882812,566.07080078125,899.5159301757812,87.78530883789062,97.7373046875,9.0,traffic light
60,270.83074951171875,1.2213191986083984,537.8362426757812,100.73007202148438,267.0054931640625,99.50875091552734,9.0,traffic light
60,1969.47802734375,1211.480712890625,2002.056884765625,1265.15185546875,32.578857421875,53.671142578125,9.0,traffic light
60,284.0801696777344,723.9401245117188,548.2750854492188,835.6348266601562,264.1949157714844,111.6947021484375,9.0,traffic light
60,455.32611083984375,798.6128540039062,546.1455688476562,891.0375366210938,90.8194580078125,92.4246826171875,9.0,traffic light
61,271.38189697265625,701.833740234375,525.8873291015625,823.88232421875,254.50543212890625,122.048583984375,9.0,traffic light
61,1971.8177490234375,1209.875732421875,2001.8104248046875,1263.244384765625,29.99267578125,53.36865234375,9.0,traffic light
61,241.2392578125,764.9117431640625,322.64044189453125,843.20947265625,81.40118408203125,78.2977294921875,9.0,traffic light
61,418.16180419921875,794.5125732421875,512.7905883789062,882.6813354492188,94.6287841796875,88.16876220703125,9.0,traffic light
62,1974.27587890625,1206.3804931640625,2003.5006103515625,1260.942626953125,29.2247314453125,54.5621337890625,9.0,traffic light
62,396.9275207519531,768.474609375,504.5814514160156,871.398193359375,107.6539306640625,102.923583984375,9.0,traffic light
62,217.49766540527344,687.3596801757812,509.4754943847656,866.220947265625,291.97784423828125,178.86126708984375,9.0,traffic light
63,1976.28369140625,1206.5445556640625,2006.011962890625,1259.53857421875,29.728271484375,52.9940185546875,9.0,traffic light
63,198.38035583496094,681.7567749023438,483.7474365234375,796.6175537109375,285.3670654296875,114.86077880859375,9.0,traffic light
63,375.0465393066406,779.2218017578125,465.404052734375,860.851318359375,90.35751342773438,81.6295166015625,9.0,traffic light
63,1917.7291259765625,1198.1158447265625,1963.4710693359375,1229.3173828125,45.741943359375,31.2015380859375,9.0,traffic light
63,175.14414978027344,736.569091796875,273.8456726074219,819.9307861328125,98.70152282714844,83.3616943359375,9.0,traffic light
64,170.7598114013672,651.7368774414062,457.63275146484375,787.193359375,286.8729248046875,135.45648193359375,9.0,traffic light
64,349.03082275390625,747.1052856445312,448.5880126953125,856.1881713867188,99.55718994140625,109.0828857421875,9.0,traffic light
64,1978.2337646484375,1203.3421630859375,2006.7608642578125,1259.695068359375,28.527099609375,56.3529052734375,9.0,traffic light
64,1917.377197265625,1197.21826171875,1964.406005859375,1226.6636962890625,47.02880859375,29.4454345703125,9.0,traffic light
65,1978.924072265625,1199.32470703125,2007.7236328125,1256.3868408203125,28.799560546875,57.0621337890625,9.0,traffic light
65,1005.9869384765625,1169.146728515625,1047.8602294921875,1284.7738037109375,41.873291015625,115.6270751953125,9.0,traffic light
65,143.34205627441406,643.7688598632812,433.7401428222656,774.8018798828125,290.3980712890625,131.03302001953125,9.0,traffic light
65,110.58574676513672,696.1160888671875,209.73487854003906,791.68359375,99.14913177490234,95.5675048828125,9.0,traffic light
65,1916.8851318359375,1195.059814453125,1967.134033203125,1226.4752197265625,50.2489013671875,31.4154052734375,9.0,traffic light
66,82.66282653808594,626.4866333007812,410.3123779296875,776.6849365234375,327.6495361328125,150.19830322265625,9.0,traffic light
66,1980.172119140625,1199.122314453125,2010.55224609375,1253.3482666015625,30.380126953125,54.2259521484375,9.0,traffic light
66,1913.8121337890625,1192.75732421875,1966.635498046875,1225.93798828125,52.8233642578125,33.1806640625,9.0,traffic light
66,80.45091247558594,686.9652099609375,179.44097900390625,781.24951171875,98.99006652832031,94.2843017578125,9.0,traffic light
66,287.52301025390625,712.2864990234375,397.0500183105469,826.2782592773438,109.52700805664062,113.99176025390625,9.0,traffic light
67,993.789794921875,1162.291748046875,1031.7208251953125,1274.1395263671875,37.9310302734375,111.8477783203125,9.0,traffic light
67,75.59635925292969,605.3822021484375,378.6199035644531,747.5535278320312,303.0235595703125,142.17132568359375,9.0,traffic light
67,1978.6051025390625,1193.149658203125,2012.5675048828125,1252.7730712890625,33.96240234375,59.6234130859375,9.0,traffic light
67,1923.4859619140625,1190.8072509765625,1969.0118408203125,1224.666748046875,45.52587890625,33.8594970703125,9.0,traffic light
67,260.09576416015625,706.6353149414062,370.19927978515625,812.5585327148438,110.103515625,105.9232177734375,9.0,traffic light
67,45.93699645996094,673.0925903320312,143.0064697265625,763.5657348632812,97.06947326660156,90.47314453125,9.0,traffic light
68,35.9542350769043,588.4781494140625,353.3659973144531,727.8908081054688,317.4117736816406,139.41265869140625,9.0,traffic light
68,228.310791015625,705.4310302734375,332.13409423828125,797.7264404296875,103.82330322265625,92.29541015625,9.0,traffic light
68,1978.470703125,1191.3480224609375,2013.52001953125,1248.0220947265625,35.04931640625,56.674072265625,9.0,traffic light
68,1923.6134033203125,1189.3060302734375,1968.6522216796875,1222.50927734375,45.038818359375,33.2032470703125,9.0,traffic light
68,982.2989501953125,1158.223388671875,1026.12939453125,1267.10888671875,43.8304443359375,108.885498046875,9.0,traffic light
68,7.6568756103515625,653.447265625,110.07172393798828,747.7037353515625,102.41484832763672,94.2564697265625,9.0,traffic light
68,1297.5572509765625,1473.1234130859375,1344.5126953125,1529.6004638671875,46.9554443359375,56.47705078125,0.0,person
69,4.4942779541015625,554.3350219726562,323.173828125,710.6997680664062,318.6795654296875,156.36474609375,9.0,traffic light
69,1926.08203125,1187.28369140625,1970.0302734375,1220.6817626953125,43.9482421875,33.3980712890625,9.0,traffic light
69,1979.5775146484375,1187.5177001953125,2014.8135986328125,1245.1868896484375,35.236083984375,57.669189453125,9.0,traffic light
69,193.83860778808594,686.5386352539062,305.64764404296875,785.2784423828125,111.80903625488281,98.73980712890625,9.0,traffic light
69,0.1424560546875,631.7312622070312,73.36534881591797,732.5720825195312,73.22289276123047,100.8408203125,9.0,traffic light
69,1782.727294921875,1125.7767333984375,1842.828369140625,1245.2362060546875,60.10107421875,119.45947265625,9.0,traffic light
70,0.0,542.6085815429688,293.3179016113281,698.2098999023438,293.3179016113281,155.601318359375,9.0,traffic light
70,1981.05615234375,1185.8670654296875,2015.4375,1245.978515625,34.38134765625,60.1114501953125,9.0,traffic light
70,162.90176391601562,678.8486938476562,270.2947082519531,766.8936767578125,107.3929443359375,88.04498291015625,9.0,traffic light
70,1925.3519287109375,1183.358642578125,1968.1187744140625,1219.2271728515625,42.766845703125,35.8685302734375,9.0,traffic light
71,0.618804931640625,533.9920043945312,264.2956237792969,678.0817260742188,263.67681884765625,144.0897216796875,9.0,traffic light
71,1982.80712890625,1182.5438232421875,2015.77490234375,1244.788818359375,32.9677734375,62.2449951171875,9.0,traffic light
71,1925.1702880859375,1180.6578369140625,1969.4400634765625,1217.91357421875,44.269775390625,37.2557373046875,9.0,traffic light
71,123.26875305175781,653.3390502929688,248.47581481933594,758.1744384765625,125.20706176757812,104.83538818359375,9.0,traffic light
72,0.23943328857421875,497.4613952636719,231.06536865234375,663.4028930664062,230.825927734375,165.94149780273438,9.0,traffic light
72,1983.7474365234375,1179.7357177734375,2016.9056396484375,1241.7557373046875,33.158203125,62.02001953125,9.0,traffic light
72,1925.63232421875,1176.7708740234375,1970.105712890625,1209.5771484375,44.473388671875,32.8062744140625,9.0,traffic light
72,86.84254455566406,641.0267944335938,205.99215698242188,737.4148559570312,119.14961242675781,96.3880615234375,9.0,traffic light
73,1985.5433349609375,1177.8153076171875,2018.4935302734375,1242.5728759765625,32.9501953125,64.757568359375,9.0,traffic light
73,0.28891754150390625,497.4271545410156,196.9163055419922,645.7608642578125,196.62738037109375,148.33370971679688,9.0,traffic light
73,1926.491943359375,1174.06494140625,1968.48388671875,1208.1932373046875,41.991943359375,34.1282958984375,9.0,traffic light
73,47.960975646972656,604.265869140625,180.03543090820312,721.0147705078125,132.074462890625,116.7489013671875,9.0,traffic light
74,0.22520828247070312,490.6540832519531,162.71273803710938,705.3589477539062,162.48753356933594,214.70486450195312,9.0,traffic light
74,1986.6156005859375,1173.8460693359375,2018.86376953125,1241.0570068359375,32.2481689453125,67.2109375,9.0,traffic light
74,1925.217529296875,1171.048828125,1970.21826171875,1205.665283203125,45.000732421875,34.616455078125,9.0,traffic light
74,916.0670166015625,1135.7470703125,957.3713989257812,1266.0714111328125,41.30438232421875,130.3243408203125,9.0,traffic light
75,0.3893623352050781,498.6024475097656,127.79039001464844,688.6630859375,127.40103149414062,190.06063842773438,9.0,traffic light
